# Experimental LIBS spectrum: Na I D doublet (D2 588.995 nm, D1 589.592 nm)
# Source: P. B. Hansen, PhD thesis "Laser-Induced Breakdown Spectroscopy
#   Under Martian Conditions" (docs/Literature/hansen_peder-LIBS_martian_conditions.pdf),
#   Figure 4.4.5 (thesis p. 78 / PDF p. 92), bottom-left panel.
# Sample: pressed pellet of mixed carbonates CaCO3+MgCO3+MnCO3+Na2CO3
#   (Na 12.68 at%), in experimentally simulated Martian atmosphere
#   (0.7 kPa, mainly CO2; thesis p. 20).
# Acquisition: delay time 500 ns, integration (gate) time 50 ns, 35 mJ
#   on sample, 10 Hz, 30 accumulated shots; LTB Aryelle Butterfly
#   echelle + Andor iStar ICCD; entrance slit 50x50 um2; intensity-
#   calibrated (signal prop. photons/nm); FWHM_instr = 0.065 nm at
#   656.3 nm (thesis Sec. 4.4.2).
# Plasma parameters measured in the same work at 500 ns delay:
#   n_e = 7e22 m^-3 (H-alpha Stark broadening, thesis Fig. 4.4.4)
#   T = (12822 +/- 292) K (multi-element Saha-Boltzmann, Fig. 4.4.6a)
#   plasma extent ~4 mm total (thesis Sec. 4.4.3).
# Extraction: see examples/digitize_hansen_naD.py (method in its
#   docstring). 569 of 1474 columns had the dashed
#   Voigt-fit overlay contributing to the stroke span (flag column).
#   1474 points, 586.772-592.921 nm, ~4.2 pm/point.
# columns: wavelength_nm,intensity,fit_overlay_contributed
590.72942,2.219,1
590.73360,2.774,1
590.73777,3.328,0
590.74195,3.328,0
590.74612,3.328,0
590.75030,3.883,0
590.75447,4.437,0
590.75865,4.437,0
590.76282,4.437,0
590.76700,4.437,0
590.77117,4.437,0
590.77535,4.437,0
590.77952,3.883,0
590.78369,3.328,0
590.78787,2.774,0
590.79204,2.219,0
590.79622,1.664,0
590.80039,1.110,0
590.80457,0.555,0
590.80874,0.000,0
590.81292,0.000,0
590.81709,0.000,0
590.82127,0.000,0
590.82544,0.000,0
590.82962,0.000,0
590.83379,0.555,0
590.83796,0.555,0
590.84214,1.110,0
590.84631,1.664,0
590.85049,1.664,0
590.85466,2.219,0
590.85884,2.774,0
590.86301,3.328,0
590.86719,3.328,0
590.87136,3.328,0
590.87554,3.328,0
590.87971,3.328,0
590.88389,3.328,0
590.88806,3.328,0
590.89223,3.328,0
590.89641,2.774,0
590.90058,2.774,0
590.90476,2.219,0
590.90893,1.664,0
590.91311,1.664,0
590.91728,0.555,0
590.92146,0.555,0
590.92563,0.555,0
590.92981,1.110,0
590.93398,1.110,0
590.93816,1.664,0
590.94233,2.219,0
590.94650,2.219,0
590.95068,2.219,0
590.95485,2.219,0
590.95903,2.219,0
590.96320,2.219,0
590.96738,2.219,0
590.97155,2.219,0
590.97573,2.219,0
590.97990,1.110,0
590.98408,1.110,0
590.98825,1.110,0
590.99243,1.110,0
590.99660,1.110,0
591.00077,1.110,0
591.00495,1.110,0
591.00912,1.110,0
591.01330,1.110,0
591.01747,1.110,0
591.02165,0.555,0
591.02582,0.555,0
591.03000,0.000,0
591.03417,0.000,0
591.03835,0.000,0
591.04252,0.000,0
591.04670,0.000,0
591.05087,0.000,0
591.05504,0.000,0
591.05922,0.000,0
591.06339,0.555,0
591.06757,0.555,0
591.07174,1.110,0
591.07592,1.664,0
591.08009,1.664,0
591.08427,2.219,0
591.08844,2.219,0
591.09262,2.219,0
591.09679,2.219,0
591.10097,2.219,0
591.10514,2.219,0
591.10931,2.219,0
591.11349,2.219,0
591.11766,2.219,0
591.12184,2.219,0
591.12601,2.219,0
591.13019,2.219,0
591.13436,1.110,0
591.13854,1.110,0
591.14271,1.110,0
591.14689,1.110,0
591.15106,0.555,0
591.15524,0.000,0
591.15941,0.000,0
591.16358,-0.554,0
591.16776,-1.664,0
591.17193,-2.773,0
591.17611,-3.327,0
591.18028,-3.327,0
591.18446,-3.882,0
591.18863,-3.882,0
591.19281,-3.327,0
591.19698,-2.773,0
591.20116,-2.773,0
591.20533,-1.664,0
591.20951,-1.664,0
591.21368,-1.109,0
591.21785,-0.554,0
591.22203,-0.554,0
591.22620,0.555,0
591.23038,0.555,0
591.23455,1.110,0
591.23873,1.110,0
591.24290,1.664,0
591.24708,2.219,0
591.25125,1.664,0
591.25543,1.664,0
591.25960,0.555,0
591.26378,0.555,0
591.26795,0.000,0
591.27212,-1.109,0
591.27630,-1.664,0
591.28047,-2.773,0
591.28465,-3.327,0
591.28882,-3.882,0
591.29300,-4.437,0
591.29717,-4.991,0
591.30135,-4.991,0
591.30552,-4.991,0
591.30970,-4.991,0
591.31387,-3.882,0
591.31805,-3.327,0
591.32222,-2.773,0
591.32639,-2.218,0
591.33057,-1.109,0
591.33474,-1.109,0
591.33892,-0.554,0
591.34309,0.555,0
591.34727,0.555,0
591.35144,0.000,0
591.35562,0.000,0
591.35979,0.000,0
591.36397,0.000,0
591.36814,0.000,0
591.37232,0.000,0
591.37649,0.555,0
591.38066,1.110,0
591.38484,1.110,0
591.38901,1.110,0
591.39319,1.110,0
591.39736,1.110,0
591.40154,1.110,0
591.40571,1.664,0
591.40989,2.219,0
591.41406,2.219,0
591.41824,2.219,0
591.42241,2.219,0
591.42659,1.110,0
591.43076,1.110,0
591.43493,1.664,0
591.43911,1.664,0
591.44328,1.664,0
591.44746,2.774,0
591.45163,2.774,0
591.45581,3.328,0
591.45998,3.328,0
591.46416,2.774,0
591.46833,1.664,0
591.47251,1.110,0
591.47668,0.555,0
591.48086,-0.554,0
591.48503,-0.554,0
591.48920,0.000,0
591.49338,0.555,0
591.49755,1.664,0
591.50173,1.664,0
591.50590,2.219,0
591.51008,3.328,0
591.51425,3.883,0
591.51843,4.437,0
591.52260,4.437,0
591.52678,4.437,0
591.53095,4.437,0
591.53513,4.992,0
591.53930,5.547,0
591.54347,5.547,0
591.54765,4.992,0
591.55182,4.437,0
591.55600,3.883,0
591.56017,3.328,0
591.56435,2.774,0
591.56852,1.664,0
591.57270,1.110,0
591.57687,0.555,0
591.58105,-0.554,0
591.58522,-0.554,0
591.58940,0.555,0
591.59357,0.555,0
591.59774,1.110,0
591.60192,1.664,0
591.60609,1.664,0
591.61027,2.219,0
591.61444,2.219,0
591.61862,2.219,0
591.62279,2.219,0
591.62697,2.219,0
591.63114,2.774,0
591.63532,3.328,0
591.63949,3.328,0
591.64367,3.328,0
591.64784,3.328,0
591.65202,2.774,0
591.65619,2.774,0
591.66036,2.219,0
591.66454,1.664,0
591.66871,1.664,0
591.67289,1.664,0
591.67706,1.664,0
591.68124,2.774,0
591.68541,2.774,0
591.68959,3.328,0
591.69376,2.219,0
591.69794,1.664,0
591.70211,0.555,0
591.70629,0.000,0
591.71046,-1.109,0
591.71463,-1.664,0
591.71881,-2.773,0
591.72298,-3.327,0
591.72716,-3.882,0
591.73133,-2.773,0
591.73551,-2.773,0
591.73968,-2.218,0
591.74386,-2.218,0
591.74803,-2.218,0
591.75221,-2.218,0
591.75638,-2.218,0
591.76056,-2.218,0
591.76473,-2.218,0
591.76890,-1.664,0
591.77308,-1.664,0
591.77725,-1.109,0
591.78143,-0.554,0
591.78560,-0.554,0
591.78978,0.555,0
591.79395,1.110,0
591.79813,1.664,0
591.80230,2.219,0
591.80648,2.774,0
591.81065,2.774,0
591.81483,2.219,0
591.81900,2.219,0
591.82317,1.110,0
591.82735,1.110,0
591.83152,0.000,0
591.83570,0.000,0
591.83987,1.110,0
591.84405,1.110,0
591.84822,2.219,0
591.85240,2.219,0
591.85657,2.774,0
591.86075,3.328,0
591.86492,3.328,0
591.86910,3.328,0
591.87327,3.328,0
591.87744,2.774,0
591.88162,2.219,0
591.88579,1.664,0
591.88997,1.664,0
591.89414,0.555,0
591.89832,0.555,0
591.90249,0.000,0
591.90667,0.555,0
591.91084,0.555,0
591.91502,1.110,0
591.91919,1.664,0
591.92337,1.664,0
591.92754,2.774,0
591.93171,2.774,0
591.93589,3.328,0
591.94006,3.328,0
591.94424,3.328,0
591.94841,2.774,0
591.95259,2.219,0
591.95676,2.219,0
591.96094,1.664,0
591.96511,1.664,0
591.96929,0.555,0
591.97346,0.555,0
591.97764,0.000,0
591.98181,0.000,0
591.98598,0.000,0
591.99016,1.110,0
591.99433,1.110,0
591.99851,1.110,0
592.00268,1.664,0
592.00686,1.664,0
592.01103,2.774,0
592.01521,2.774,0
592.01938,3.328,0
592.02356,3.328,0
592.02773,3.328,0
592.03191,2.774,0
592.03608,2.219,0
592.04025,1.110,0
592.04443,0.555,0
592.04860,0.000,0
592.05278,-1.109,0
592.05695,-1.664,0
592.06113,-2.773,0
592.06530,-3.327,0
592.06948,-4.437,0
592.07365,-4.437,0
592.07783,-3.327,0
592.08200,-3.327,0
592.08618,-2.218,0
592.09035,-1.664,0
592.09452,-1.664,0
592.09870,-1.664,0
592.10287,-2.218,0
592.10705,-2.218,0
592.11122,-2.773,0
592.11540,-3.327,0
592.11957,-3.327,0
592.12375,-3.327,0
592.12792,-2.218,0
592.13210,-2.218,0
592.13627,-1.664,0
592.14045,-1.109,0
592.14462,-0.554,0
592.14879,-0.554,0
592.15297,0.555,0
592.15714,1.110,0
592.16132,1.110,0
592.16549,0.555,0
592.16967,0.000,0
592.17384,-1.109,0
592.17802,-2.218,0
592.18219,-2.773,0
592.18637,-3.327,0
592.19054,-3.327,0
592.19472,-2.218,0
592.19889,-2.218,0
592.20306,-1.109,0
592.20724,-0.554,0
592.21141,-0.554,0
592.21559,-0.554,0
592.21976,-1.664,0
592.22394,-1.664,0
592.22811,-2.773,0
592.23229,-2.218,0
592.23646,-1.664,0
592.24064,-1.109,0
592.24481,-0.554,0
592.24899,0.000,0
592.25316,1.110,0
592.25733,1.110,0
592.26151,0.555,0
592.26568,0.000,0
592.26986,-0.554,0
592.27403,-1.109,0
592.27821,-1.664,0
592.28238,-1.664,0
592.28656,-1.109,0
592.29073,-1.109,0
592.29491,-0.554,0
592.29908,0.000,0
592.30326,0.000,0
592.30743,0.555,0
592.31160,1.110,0
592.31578,1.110,0
592.31995,1.110,0
592.32413,1.664,0
592.32830,1.664,0
592.33248,1.110,0
592.33665,0.555,0
592.34083,0.555,0
592.34500,0.000,0
592.34918,0.555,0
592.35335,0.555,0
592.35753,1.110,0
592.36170,1.664,0
592.36587,2.219,0
592.37005,2.774,0
592.37422,2.774,0
592.37840,2.774,0
592.38257,2.219,0
592.38675,1.664,0
592.39092,1.664,0
592.39510,2.219,0
592.39927,2.774,0
592.40345,3.883,0
592.40762,4.437,0
592.41180,4.992,0
592.41597,5.547,0
592.42014,6.101,0
592.42432,6.101,0
592.42849,6.101,0
592.43267,4.992,0
592.43684,4.992,0
592.44102,4.437,0
592.44519,4.437,0
592.44937,4.437,0
592.45354,4.437,0
592.45772,4.437,0
592.46189,4.437,0
592.46607,4.992,0
592.47024,4.437,0
592.47441,3.883,0
592.47859,3.883,0
592.48276,3.328,0
592.48694,2.774,0
592.49111,2.774,0
592.49529,3.328,0
592.49946,3.883,0
592.50364,3.883,0
592.50781,4.437,0
592.51199,4.437,0
592.51616,3.883,0
592.52034,3.883,0
592.52451,3.328,0
592.52868,2.774,0
592.53286,2.219,0
592.53703,2.219,0
592.54121,2.219,0
592.54538,2.219,0
592.54956,2.774,0
592.55373,3.328,0
592.55791,3.328,0
592.56208,3.328,0
592.56626,3.328,0
592.57043,3.328,0
592.57461,2.774,0
592.57878,2.774,0
592.58295,2.219,0
592.58713,1.110,0
592.59130,0.555,0
592.59548,0.000,0
592.59965,-0.554,0
592.60383,-1.109,0
592.60800,-1.664,0
592.61218,-1.664,0
592.61635,-1.109,0
592.62053,-0.554,0
592.62470,0.000,0
592.62888,0.555,0
592.63305,0.555,0
592.63722,0.000,0
592.64140,0.000,0
592.64557,0.000,0
592.64975,-0.554,0
592.65392,-0.554,0
592.65810,0.555,0
592.66227,0.555,0
592.66645,1.110,0
592.67062,1.664,0
592.67480,2.219,0
592.67897,2.774,0
592.68315,3.328,0
592.68732,3.328,0
592.69149,3.328,0
592.69567,3.328,0
592.69984,3.328,0
592.70402,2.774,0
592.70819,2.774,0
592.71237,1.664,0
592.71654,1.664,0
592.72072,1.664,0
592.72489,1.664,0
592.72907,2.219,0
592.73324,3.328,0
592.73742,3.328,0
592.74159,4.437,0
592.74576,4.992,0
592.74994,4.992,0
592.75411,4.992,0
592.75829,3.883,0
592.76246,3.328,0
592.76664,2.219,0
592.77081,1.664,0
592.77499,1.110,0
592.77916,0.000,0
592.78334,-1.109,0
592.78751,-1.664,0
592.79169,-2.218,0
592.79586,-1.664,0
592.80003,-1.109,0
592.80421,-0.554,0
592.80838,0.555,0
592.81256,1.110,0
592.81673,1.110,0
592.82091,1.110,0
592.82508,0.555,0
592.82926,0.000,0
592.83343,0.000,0
592.83761,-1.109,0
592.84178,-1.109,0
592.84596,0.000,0
592.85013,0.000,0
592.85430,1.110,0
592.85848,1.110,0
592.86265,1.664,0
592.86683,1.664,0
592.87100,1.664,0
592.87518,1.110,0
592.87935,0.555,0
592.88353,0.555,0
592.88770,0.000,0
592.89188,0.000,0
592.89605,0.000,0
592.90023,0.555,0
592.90440,1.110,0
592.90857,1.110,0
592.91275,1.110,0
592.91692,0.555,0
592.92110,0.000,0
